pair,w_alt,sample,alpha,N,lam,se_lam,logll,sig2,utu,beta,se_beta
Pair A,W_bank,Contig,0.75,238,0.15133624166171464,0.02723036834371701,-10289.058551023307,0.05767459013216565,153.39901151780714,0.03557033651806367,0.007029113726848408
Pair A,W_bank,Contig,0.8,238,0.14223206141056818,0.026035263335861168,-10289.433114558175,0.05769942531149027,153.3900281960328,0.03581730878247279,0.007002206420995072
Pair A,W_bank,Contig,0.8500000000000001,238,0.13398686050220562,0.02492416090030824,-10289.78132137344,0.05772260844862933,153.38263829095416,0.03603617959238769,0.00697766719017543
Pair A,W_bank,Contig,0.9,238,0.1265048432031011,0.023890926370906007,-10290.104805421037,0.057744217860435265,153.3765172603185,0.03623085111026584,0.006955262742420162
Pair A,W_bank,Contig,0.9500000000000001,238,0.11970038838490962,0.022929485364198532,-10290.405325025491,0.05776434779774218,153.37141318902792,0.036404640009962894,0.006934776387501786
Pair A,W_bank,Contig,1.0,238,0.1134973985870008,0.02203401083579195,-10290.684649493982,0.05778310020907326,153.36712939412104,0.036560362947083126,0.0069160094380418344
Pair B,W_bank_count,Contig,0.0,238,0.37049117646833274,0.047764284965942434,-10286.980342313871,0.05761414320434975,154.70899881674768,0.02832911495685169,0.007452651178896889
Pair B,W_bank_count,Contig,0.05,238,0.3758641230391741,0.04688182697359471,-10285.533728501932,0.057508303053916465,154.70738437828774,0.028271466993611334,0.00751114233683261
Pair B,W_bank_count,Contig,0.1,238,0.3706698368014427,0.04594502080445791,-10284.586530552502,0.05743287632232014,154.5910898680895,0.02859201667555681,0.007537319629747147
Pair B,W_bank_count,Contig,0.15000000000000002,238,0.3574493593439157,0.04490736278574366,-10284.105013608321,0.05738801110925017,154.40980275065778,0.029185193784856032,0.007534826606460979
Pair B,W_bank_count,Contig,0.2,238,0.3389897935420355,0.04372052044282502,-10284.004728809861,0.057369734444909545,154.2127984945256,0.02993259182660484,0.007510044005967177
Pair B,W_bank_count,Contig,0.25,238,0.3177591862813739,0.04236774010492429,-10284.184908638294,0.057372128137319234,154.03170332487613,0.030733812097266333,0.007470123130087077
Pair B,W_bank_count,Contig,0.30000000000000004,238,0.2956384163903376,0.04086836382965755,-10284.55214164693,0.05738912233494678,153.87990658012853,0.03151931585213869,0.007421491558975068
Pair B,W_bank_count,Contig,0.35000000000000003,238,0.2738940663491457,0.03926504767866966,-10285.031312944011,0.05741550809622276,153.75910205450145,0.032249204624163995,0.007369127127709301
Pair B,W_bank_count,Contig,0.4,238,0.2532805349816596,0.03760786905437495,-10285.56747858998,0.05744728234365137,153.66558717538842,0.0329056934771662,0.007316460993247476
Pair B,W_bank_count,Contig,0.45,238,0.23418169683969936,0.03594292853402573,-10286.123189759903,0.05748159325342807,153.59411766613346,0.033484904612708345,0.007265627004545139
Pair B,W_bank_count,Contig,0.5,238,0.21673749592529418,0.034306893241080584,-10286.67442157913,0.057516528780524455,153.5396924153036,0.03399055570067341,0.0072178026647404855
Pair B,W_bank_count,Contig,0.55,238,0.20094155925511603,0.03272583290640867,-10287.206707192303,0.05755087318878218,153.4981653071324,0.03442980932697439,0.007173527246905207
Pair B,W_bank_count,Contig,0.6000000000000001,238,0.18670615596160564,0.031216389231993807,-10287.712047029087,0.05758390256274524,153.46631183636194,0.03481091218754313,0.007132937996499951
Pair B,W_bank_count,Contig,0.65,238,0.17390536725425929,0.029787746723199122,-10288.18664938482,0.0576152210968539,153.4417045685555,0.035141927776860225,0.007095941889362304
Pair B,W_bank_count,Contig,0.7000000000000001,238,0.16239959058995881,0.02844366076501997,-10288.629364930257,0.05764464852167321,153.4225417325955,0.035430189675350665,0.007062321394760639
Pair B,W_bank_count,Contig,0.75,238,0.15205007047562233,0.02718416252114303,-10289.040639603689,0.05767213982526272,153.40749305669692,0.035682102949434864,0.0070318029868609
Pair B,W_bank_count,Contig,0.8,238,0.1427262571750483,0.026006876176267534,-10289.421831997017,0.05769773235824142,153.39557570357547,0.03590314016191811,0.007004096680447727
Pair B,W_bank_count,Contig,0.8500000000000001,238,0.13430926461363346,0.02490797350082579,-10289.774777854926,0.057721510581243654,153.3860607039055,0.03609791848779875,0.006978918814001454
Pair B,W_bank_count,Contig,0.9,238,0.12669269196209965,0.023882841028673,-10290.101518201966,0.057743584517013107,153.37840395327174,0.03627031218827334,0.0069560026950223845
Pair B,W_bank_count,Contig,0.9500000000000001,238,0.11978284211588007,0.022926521961976566,-10290.404134033555,0.05776407366155968,153.3721967454983,0.03642355737247519,0.00693510585065034
Pair B,W_bank_count,Contig,1.0,238,0.1134973985870008,0.02203401083579195,-10290.684649493982,0.05778310020907326,153.36712939412104,0.036560362947083126,0.0069160094380418344
Pair C,W_bank_binary,Contig,0.0,238,0.12282517240665491,0.08509736534960174,-10301.872179651311,0.058532354245592264,153.3710414722745,0.03554249255913772,0.006556720190495888
Pair C,W_bank_binary,Contig,0.05,238,0.22995461170159118,0.08070080958317982,-10300.204970078832,0.058426982115259096,153.49313748197739,0.033329296154074387,0.006710569355524088
Pair C,W_bank_binary,Contig,0.1,238,0.2948070062012188,0.07519429458216524,-10298.077888281736,0.05828763046038735,153.62668783224737,0.03196781481208343,0.006840848316912224
Pair C,W_bank_binary,Contig,0.15000000000000002,238,0.32063704304282586,0.06983478740930171,-10296.087432469694,0.05815330279811592,153.69348824068425,0.03145736501910522,0.006933780835357132
Pair C,W_bank_binary,Contig,0.2,238,0.32054446804320585,0.0647589183701026,-10294.502558207696,0.05804413009804548,153.68698875421362,0.03153397162244376,0.006991004039056659
Pair C,W_bank_binary,Contig,0.25,238,0.30654573851987504,0.059868652157931676,-10293.342651918163,0.05796334336548881,153.6420754123044,0.03192631189054783,0.007020666524740725
Pair C,W_bank_binary,Contig,0.30000000000000004,238,0.2866612598388387,0.055189894745255715,-10292.526747570268,0.05790634086466315,153.58860103999245,0.03244529454208974,0.007031834709099852
Pair C,W_bank_binary,Contig,0.35000000000000003,238,0.26536683852674003,0.05081665279820248,-10291.960989651936,0.05786692868960668,153.54039031930887,0.03298470326989773,0.007031792963644033
Pair C,W_bank_binary,Contig,0.4,238,0.24483027792510925,0.046820925090518654,-10291.569170447585,0.05783983367924729,153.50115406364569,0.033494447663978084,0.0070254975720121385
Pair C,W_bank_binary,Contig,0.45,238,0.22594152395907072,0.04322772957895511,-10291.296585920634,0.0578211913299344,153.47047282835683,0.0339556112203071,0.007016021195610166
Pair C,W_bank_binary,Contig,0.5,238,0.20895215058450797,0.04002568895960481,-10291.105807460357,0.05780833426665544,153.44678117075887,0.0343645102994514,0.007005166698476405
Pair C,W_bank_binary,Contig,0.55,238,0.1938220848639528,0.03718354598680582,-10290.971609858098,0.05779945934428338,153.42848209316978,0.03472407170545123,0.006993953176933115
Pair C,W_bank_binary,Contig,0.6000000000000001,238,0.18039325754119112,0.03466234892770075,-10290.876982138987,0.0577933509152594,153.4142587280651,0.035039604770266734,0.006982935545637907
Pair C,W_bank_binary,Contig,0.65,238,0.16847179558172848,0.0324224734462178,-10290.81035866449,0.057789185600836616,153.40310285947854,0.03531687747854178,0.006972398284344988
Pair C,W_bank_binary,Contig,0.7000000000000001,238,0.15786595338710577,0.030427029722445657,-10290.763784271629,0.057786398257962154,153.39426491517793,0.035561293050606416,0.006962473642333756
Pair C,W_bank_binary,Contig,0.75,238,0.14840040654636905,0.02864320363885149,-10290.731716218874,0.057784597740036116,153.3871917687215,0.03577762225473582,0.006953206400309674
Pair C,W_bank_binary,Contig,0.8,238,0.1399213889957743,0.02704250388419074,-10290.710241978559,0.05778350893020859,153.38147512660458,0.03596994750786876,0.006944594542958909
Pair C,W_bank_binary,Contig,0.8500000000000001,238,0.13229628924473094,0.025600514286233285,-10290.696564841848,0.0577829370765214,153.37681153465604,0.03614171882986107,0.006936610173023019
Pair C,W_bank_binary,Contig,0.9,238,0.12541216150381437,0.024296439318796468,-10290.68866197647,0.05778274173647158,153.37297381297935,0.03629582825736381,0.0069292140251028
Pair C,W_bank_binary,Contig,0.9500000000000001,238,0.11917307139096253,0.023112609465842215,-10290.685054285557,0.0577828208094704,153.36979019261423,0.036434698256545134,0.006922362215138675
Pair C,W_bank_binary,Contig,1.0,238,0.1134973985870008,0.02203401083579195,-10290.684649493982,0.05778310020907326,153.36712939412104,0.036560362947083126,0.0069160094380418344
Pair D,W_bank_knn4,Contig,0.0,238,0.13754028861193796,0.02253628748368316,-10287.667822801484,0.057631172041172275,153.45339232486606,0.03783466023997339,0.007106009347031089
Pair D,W_bank_knn4,Contig,0.05,238,0.14251124319059244,0.022911262459019675,-10287.147691027105,0.05759319890176191,153.45777797798814,0.037736980025917355,0.007129766763308617
Pair D,W_bank_knn4,Contig,0.1,238,0.1471155190182988,0.02325857080214668,-10286.668476156103,0.05755737489461516,153.46125962924333,0.03763415388987448,0.007151349220261179
Pair D,W_bank_knn4,Contig,0.15000000000000002,238,0.15124370212553645,0.0235738456721025,-10286.24215547059,0.05752457020310651,153.46363019953733,0.037527504727159225,0.00717013630461516
Pair D,W_bank_knn4,Contig,0.2,238,0.15478760489426086,0.023852917217770442,-10285.880571048836,0.05749568189905964,153.4647077523142,0.03741865561012458,0.007185521507793169
Pair D,W_bank_knn4,Contig,0.25,238,0.15764596709367365,0.024091922110010055,-10285.594757607923,0.05747158690370715,153.46435446192103,0.037309473246534615,0.00719694957420251
Pair D,W_bank_knn4,Contig,0.30000000000000004,238,0.15973093343597536,0.02428739653677888,-10285.394223653206,0.057453085751499725,153.46249489687168,0.037201978365092966,0.007203958110197699
Pair D,W_bank_knn4,Contig,0.35000000000000003,238,0.16097391766771166,0.024436361297043074,-10285.286261339723,0.057440845821388184,153.45912899674303,0.03709823410211696,0.007206214466826068
Pair D,W_bank_knn4,Contig,0.4,238,0.16133088092720713,0.024536394200109484,-10285.275369660147,0.0574353476095993,153.4543382370776,0.03700021948473843,0.007203546815390244
Pair D,W_bank_knn4,Contig,0.45,238,0.1607858492849285,0.02458570098255547,-10285.362869790702,0.057436843527048045,153.4482821981324,0.03690970641172373,0.007195961915085679
Pair D,W_bank_knn4,Contig,0.5,238,0.15935199850097148,0.024583190256338264,-10285.546769528191,0.05744533628179128,153.44118523912584,0.03682815814950738,0.007183645619838483
Pair D,W_bank_knn4,Contig,0.55,238,0.1570711088056266,0.024528537731731817,-10285.821899095918,0.05746057572814609,153.4333167803772,0.03675665257622565,0.007166951091953051
Pair D,W_bank_knn4,Contig,0.6000000000000001,238,0.15401030695010862,0.02442224589255126,-10286.180300494721,0.05748208008547097,153.4249664852889,0.03669584785689788,0.007146370095200375
Pair D,W_bank_knn4,Contig,0.65,238,0.15025723902414667,0.024265677055647115,-10286.611816175668,0.05750917501954471,153.41641956302618,0.03664598480805047,0.007122495457449546
Pair D,W_bank_knn4,Contig,0.7000000000000001,238,0.1459140582498677,0.02406104922233107,-10287.104798176897,0.05754104594443317,153.40793542902702,0.03660692293429876,0.007095978597307883
Pair D,W_bank_knn4,Contig,0.75,238,0.14109094521029936,0.023811385329215364,-10287.64685047014,0.057576796401169736,153.3997322708562,0.0365782011543433,0.007067487419574576
Pair D,W_bank_knn4,Contig,0.8,238,0.13590009680748164,0.023520411249769283,-10288.225524914413,0.057615504232800784,153.3919788242545,0.03655910936710001,0.007037670271568436
Pair D,W_bank_knn4,Contig,0.8500000000000001,238,0.13044994953594954,0.023192418184733218,-10288.828910747641,0.057656273531812234,153.38479216146075,0.036548770352306366,0.007007124894081584
Pair D,W_bank_knn4,Contig,0.9,238,0.12484150783620354,0.022832085885147315,-10289.446082725768,0.05769827135640656,153.37824170947346,0.036546204838640586,0.006976381343751854
Pair D,W_bank_knn4,Contig,0.9500000000000001,238,0.1191646949623878,0.022444308547201683,-10290.067397728377,0.0577407582775907,153.37235550379478,0.0365504028195529,0.006945887500865899
Pair D,W_bank_knn4,Contig,1.0,238,0.1134973985870008,0.02203401083579195,-10290.684649493982,0.05778310020907326,153.36712939412104,0.036560362947083126,0.0069160094380418344
Pair E,W_bank_nonGeo,Contig,0.0,236,0.1682082228865591,0.06063764096034012,-10157.033278098643,0.05639837427992224,147.00630082372996,0.029394047367860228,0.006701771922187652
Pair E,W_bank_nonGeo,Contig,0.05,236,0.22011738807684958,0.06133921133615684,-10155.01222023573,0.0562801451357533,147.08425598326022,0.027764761099458857,0.00684459660132481
Pair E,W_bank_nonGeo,Contig,0.1,236,0.2663833036792545,0.060640649897857474,-10152.671111964533,0.05614018001829017,147.18040095401122,0.02628866946861696,0.00698855320186323
Pair E,W_bank_nonGeo,Contig,0.15000000000000002,236,0.30045204078595733,0.05890091824374751,-10150.306456367958,0.05599431012487999,147.26895628092316,0.025220450508458975,0.007114265797297283
Pair E,W_bank_nonGeo,Contig,0.2,236,0.31907600936078395,0.05657448351199106,-10148.219869116747,0.05586050905585696,147.3209400647936,0.024709702616193836,0.007206793694184091
Pair E,W_bank_nonGeo,Contig,0.25,236,0.32297323635795644,0.05395705297005548,-10146.604049770758,0.05575202105749389,147.32476908460498,0.02474571115035789,0.00726049909272242
Pair E,W_bank_nonGeo,Contig,0.30000000000000004,236,0.31545063593424966,0.05117357532147827,-10145.507395563389,0.05567401877258199,147.29066315653807,0.025199134659958683,0.007278526376340075
Pair E,W_bank_nonGeo,Contig,0.35000000000000003,236,0.30054594697250536,0.04828758034202151,-10144.872005778217,0.05562479852042329,147.2378140520914,0.0259030978019373,0.007269054303460523
Pair E,W_bank_nonGeo,Contig,0.4,236,0.28177952019489205,0.04537007765012229,-10144.59340121458,0.055598998630238115,147.1819179729735,0.02671362839380463,0.00724138564550296
Pair E,W_bank_nonGeo,Contig,0.45,236,0.2616865977279981,0.042502365473513264,-10144.564807192652,0.05559040749706551,147.1314503401427,0.027532437536834903,0.0072035024184195105
Pair E,W_bank_nonGeo,Contig,0.5,236,0.24185201062289982,0.0397558849916903,-10144.698089434814,0.05559352429591534,147.08934429921123,0.028304000755086357,0.007161202361959261
Pair E,W_bank_nonGeo,Contig,0.55,236,0.22314207623170207,0.037179343023088236,-10144.9284385786,0.05560408938951678,147.055593108587,0.02900320528795964,0.00711822046777738
Pair E,W_bank_nonGeo,Contig,0.6000000000000001,236,0.20595001765744553,0.034797685157840236,-10145.211480887674,0.05561905875544965,147.02903756734207,0.02962325459870429,0.007076721021476272
Pair E,W_bank_nonGeo,Contig,0.65,236,0.1903880845164907,0.03261732290130535,-10145.518288912615,0.05563636655434419,147.00827629382152,0.030166948470559563,0.007037815034967464
Pair E,W_bank_nonGeo,Contig,0.7000000000000001,236,0.1764155366006653,0.03063258529878936,-10145.830732299106,0.055654664058056524,146.9920337425592,0.030641370298784498,0.007001961438706326
Pair E,W_bank_nonGeo,Contig,0.75,236,0.163917676951591,0.028831027856981307,-10146.137889296206,0.055673098548869655,146.97926662373158,0.031054951342729557,0.006969244001222122
Pair E,W_bank_nonGeo,Contig,0.8,236,0.15275046728456354,0.027197113319876863,-10146.433511590976,0.055691151374322075,146.9691616893011,0.03141602479953165,0.006939543295668933
Pair E,W_bank_nonGeo,Contig,0.8500000000000001,236,0.14276539935914842,0.02571448210490996,-10146.71431655881,0.05570852143303151,146.96109961072918,0.03173217322252133,0.0069126432678834355
Pair E,W_bank_nonGeo,Contig,0.9,236,0.13382131485473928,0.02436724435169532,-10146.97886782615,0.055725048931565914,146.95461279343368,0.03201002441457435,0.0068882896195113395
Pair E,W_bank_nonGeo,Contig,0.9500000000000001,236,0.1257899721623271,0.023140630439190606,-10147.226853487819,0.05574066305391767,146.94934892406982,0.03225523998083018,0.00686622367683125
Pair E,W_bank_nonGeo,Contig,1.0,236,0.11855763771923253,0.02202126385858938,-10147.458625847292,0.0557553484899434,146.94504180251994,0.0324726004549916,0.006846199058589083
Pair F,W_bank_interstate,Contig,0.0,233,0.268921474447162,0.06041568567046395,-9939.572451556056,0.053247230920503895,137.80556197841605,0.022047532318127304,0.006386032679769525
Pair F,W_bank_interstate,Contig,0.05,233,0.3084187538283175,0.05927254777819494,-9937.3657796083,0.05311190153125167,137.89642679940107,0.020866471505777005,0.006459709763584182
Pair F,W_bank_interstate,Contig,0.1,233,0.3335946048971925,0.05744406769109887,-9935.352975970342,0.05298418446039383,137.95944247305596,0.02021575179915211,0.00653599272535589
Pair F,W_bank_interstate,Contig,0.15000000000000002,233,0.34314785426197036,0.055277198136912474,-9933.76256988394,0.05287921915904285,137.97694390658302,0.02012796372664008,0.006607431327433835
Pair F,W_bank_interstate,Contig,0.2,233,0.3391003319998082,0.05293998678916131,-9932.692257642508,0.05280509200124023,137.95117086230388,0.02051923144570068,0.0066675365596124084
Pair F,W_bank_interstate,Contig,0.25,233,0.3252229239865686,0.05048062972472498,-9932.115053804944,0.05276203712349491,137.89864547523837,0.021244047777885494,0.0067125116074771025
Pair F,W_bank_interstate,Contig,0.30000000000000004,233,0.30550475805429483,0.047925881490922605,-9931.931811220065,0.05274498503315729,137.8374586244947,0.022150068295813573,0.006741801275802358
Pair F,W_bank_interstate,Contig,0.35000000000000003,233,0.28321867295926434,0.0453245160684154,-9932.025212984125,0.052746905716720846,137.77964591768276,0.02311368090456683,0.006757332973988401
Pair F,W_bank_interstate,Contig,0.4,233,0.2606159917382742,0.04274119565625908,-9932.292427751476,0.0527611799673337,137.73054637540048,0.024052434248653075,0.006762192887830923
Pair F,W_bank_interstate,Contig,0.45,233,0.2390262617458194,0.04023704110551795,-9932.656463372186,0.052782632407407416,137.6911689220796,0.024920985361291975,0.006759531130119634
Pair F,W_bank_interstate,Contig,0.5,233,0.21910979344164683,0.037857405121811155,-9933.065146866214,0.052807648402028534,137.66051152638306,0.025700413252531355,0.006751989986973023
Pair F,W_bank_interstate,Contig,0.55,233,0.20110378167712292,0.03562931240924239,-9933.485587719018,0.05283389448699762,137.63695983848956,0.026387775885468086,0.006741548246650006
Pair F,W_bank_interstate,Contig,0.6000000000000001,233,0.1850064746171315,0.03356433926111288,-9933.898324558813,0.052859957045946995,137.61893275912394,0.026988451197998677,0.006729584834754423
Pair F,W_bank_interstate,Contig,0.65,233,0.1706954927611619,0.031663099618071844,-9934.292655767065,0.052885036266184134,137.6051050338487,0.02751139030728139,0.0067170111868359896
Pair F,W_bank_interstate,Contig,0.7000000000000001,233,0.15799814017295724,0.029919332667988838,-9934.663345119528,0.052908720967675266,137.59444053556103,0.02796646672792539,0.006704404585358147
Pair F,W_bank_interstate,Contig,0.75,233,0.1467297007239645,0.028322982071672886,-9935.008445346768,0.05293083728017958,137.58615569251103,0.028363160600810736,0.006692114574161196
Pair F,W_bank_interstate,Contig,0.8,233,0.13671275039565886,0.026862275938754242,-9935.32791532305,0.05295135118622336,137.5796668205983,0.028709996245490477,0.00668034039733442
Pair F,W_bank_interstate,Contig,0.8500000000000001,233,0.12778561445422587,0.025525029380637835,-9935.622763974263,0.05297030803673861,137.5745412612681,0.02901437845741175,0.006669183909965234
Pair F,W_bank_interstate,Contig,0.9,233,0.11980552599511982,0.02429939908727623,-9935.894531014765,0.05298779406511895,137.5704582533919,0.029282611352638824,0.00665868662878414
Pair F,W_bank_interstate,Contig,0.9500000000000001,233,0.1126481335407979,0.023174291154162138,-9936.1449784053,0.05300391542235204,137.56717881421335,0.029520013833883585,0.006648851594891966
Pair F,W_bank_interstate,Contig,1.0,233,0.10620655194408332,0.022139539429115708,-9936.37591177225,0.05301878319818608,137.56452402291208,0.02973104371598996,0.006639660635201637
Pair G,W_bank_intrastate,Contig,0.0,238,0.1471433711318925,0.027631548848337257,-10290.294560625578,0.05777227340980136,153.44497570033712,0.03918736042709848,0.007414785259628223
Pair G,W_bank_intrastate,Contig,0.05,238,0.15408584592841265,0.028058949926808283,-10289.543341327659,0.05772305277466641,153.4524824534633,0.039080247477491455,0.007452286311923439
Pair G,W_bank_intrastate,Contig,0.1,238,0.16037197178592244,0.028420501853689273,-10288.833952987678,0.05767640152648617,153.45889281777377,0.0389513412043253,0.007483319207238942
Pair G,W_bank_intrastate,Contig,0.15000000000000002,238,0.16580970361523859,0.028707369122640637,-10288.185799940984,0.05763355952247167,153.46381791850575,0.038801898950280106,0.007506413741302229
Pair G,W_bank_intrastate,Contig,0.2,238,0.17022382652725376,0.028911606380806927,-10287.617580300483,0.05759573120244832,153.46691673186956,0.03863443819561049,0.00752034035523516
Pair G,W_bank_intrastate,Contig,0.25,238,0.17346971163849897,0.029026604226312203,-10287.145805341897,0.05756399632183968,153.46794095623244,0.038452672529498994,0.007524244854341046
Pair G,W_bank_intrastate,Contig,0.30000000000000004,238,0.17544682318696347,0.02904752895252994,-10286.783386420175,0.05753921835228242,153.4667751432692,0.03826128501749983,0.0075177628191418575
Pair G,W_bank_intrastate,Contig,0.35000000000000003,238,0.17610806703782234,0.028971759289140836,-10286.538516409764,0.05752197102414239,153.46345920621442,0.038065548295506485,0.0075010752340727935
Pair G,W_bank_intrastate,Contig,0.4,238,0.1754639551590849,0.02879925309718512,-10286.414036994236,0.057512492926421986,153.45818769403738,0.03787085507473807,0.007474896220592706
Pair G,W_bank_intrastate,Contig,0.45,238,0.17358051370074826,0.02853277525328059,-10286.407395136921,0.057510678796661927,153.4512844314665,0.037682243330940904,0.007440391826537054
Pair G,W_bank_intrastate,Contig,0.5,238,0.17057162407963966,0.028177906382335742,-10286.511175532427,0.05751610681847266,153.4431587241979,0.03750400067280264,0.0073990489054721114
Pair G,W_bank_intrastate,Contig,0.55,238,0.16658728218705243,0.027742786664956515,-10286.714086209304,0.05752809524944252,153.43425342175624,0.037339405804990136,0.007352521006286591
Pair G,W_bank_intrastate,Contig,0.6000000000000001,238,0.16179927501005123,0.027237612519413455,-10287.002203788034,0.05754577948268151,153.4249952061557,0.03719063052469974,0.007302475662146962
Pair G,W_bank_intrastate,Contig,0.65,238,0.15638740615934402,0.0266739405859743,-10287.36026872115,0.057568192674318466,153.4157571267781,0.037058782145878,0.0072504717554685
Pair G,W_bank_intrastate,Contig,0.7000000000000001,238,0.15052693256786912,0.02606392463657857,-10287.772853991488,0.05759434310441819,153.40683587826334,0.03694405174675273,0.007197871572467434
Pair G,W_bank_intrastate,Contig,0.75,238,0.14437906906420783,0.025419589285854652,-10288.2252932811,0.05762327722239194,153.39844455671243,0.036845917167074096,0.007145794455549998
Pair G,W_bank_intrastate,Contig,0.8,238,0.13808568244130764,0.024752222852788563,-10288.70432283876,0.05765412120469138,153.39071809756746,0.03676334870107657,0.007095110165190623
Pair G,W_bank_intrastate,Contig,0.8500000000000001,238,0.13176569840802943,0.02407196438815431,-10289.198447136805,0.05768611070877625,153.38372441344205,0.036695008071498426,0.0070464493186247834
Pair G,W_bank_intrastate,Contig,0.9,238,0.12551489643745223,0.023387562441021394,-10289.698073599546,0.05771860143970168,153.37747959839874,0.036639405005033286,0.007000234337372262
Pair G,W_bank_intrastate,Contig,0.9500000000000001,238,0.11940730214870954,0.022706294887851912,-10290.195476475377,0.057751068704487804,153.37196285966345,0.03659501497384455,0.006956716009888948
Pair G,W_bank_intrastate,Contig,1.0,238,0.1134973985870008,0.02203401083579195,-10290.684649493982,0.05778310020907326,153.36712939412104,0.036560362947083126,0.0069160094380418344
Pair A,W_bank,NonContig,0.0,639,0.6127513294802596,0.040152244431902705,-32570.48478017121,0.08771853309793443,642.2133394716489,0.018120657239765275,0.006174959637652494
Pair A,W_bank,NonContig,0.05,639,0.658522406917785,0.03682230076055932,-32546.74299040687,0.08690710135709392,645.5509862328236,0.01814860061401004,0.006411921505957518
Pair A,W_bank,NonContig,0.1,639,0.6684038672975653,0.03455301319092656,-32528.056462183114,0.08621763489659896,646.3767366981859,0.0186045806771006,0.006585996769690482
Pair A,W_bank,NonContig,0.15000000000000002,639,0.6516757037274369,0.032932789159155075,-32515.18045430559,0.08569601922320312,644.6845846561109,0.01936244656174051,0.006688820332551674
Pair A,W_bank,NonContig,0.2,639,0.6180029853204032,0.03138747707056424,-32507.476265825684,0.08534325910337714,642.183839313921,0.020239268146717136,0.006724395219011887
Pair A,W_bank,NonContig,0.25,639,0.575887740828174,0.029670457403582026,-32503.700580370172,0.08513215979574017,640.0583300469395,0.021077086629301092,0.006707770268278513
Pair A,W_bank,NonContig,0.30000000000000004,639,0.5314776731128994,0.02781927720310537,-32502.599798203195,0.08502634625983377,638.5662361324897,0.021788954074673128,0.00665772377714906
Pair A,W_bank,NonContig,0.35000000000000003,639,0.4884386223105198,0.025953122336936765,-32503.178970218807,0.08499260001054937,637.5839561751782,0.022352129721653298,0.006590276675805161
Pair A,W_bank,NonContig,0.4,639,0.44857352754481217,0.024166075626052632,-32504.740888041284,0.08500531857363666,636.9426262900336,0.022779529772145077,0.006516449101425352
Pair A,W_bank,NonContig,0.45,639,0.41253935142572384,0.022508478420699158,-32506.830526373218,0.08504646524249626,636.5170890086979,0.023096497038987786,0.006442805679899377
Pair A,W_bank,NonContig,0.5,639,0.380376701450106,0.020998360151831565,-32509.163808020618,0.08510396606578982,636.2273625299465,0.023328709200588223,0.006372804614394499
Pair A,W_bank,NonContig,0.55,639,0.35183353958574454,0.019635221658695037,-32511.56915070191,0.08516999148744056,636.0243990739829,0.023497730070272962,0.0063079966390479645
Pair A,W_bank,NonContig,0.6000000000000001,639,0.3265438244639387,0.018409537023795542,-32513.946288868796,0.08523957945938104,635.8781694811039,0.023620252010631754,0.006248855200916748
Pair A,W_bank,NonContig,0.65,639,0.3041184999415618,0.017308229419247246,-32516.239210131727,0.08530965418815603,635.7700109033315,0.023708704049008718,0.006195286993815426
Pair A,W_bank,NonContig,0.7000000000000001,639,0.2841882457309089,0.01631752647301466,-32518.418964941935,0.08537836124931997,635.6880695643334,0.023772177047759177,0.006146927253857077
Pair A,W_bank,NonContig,0.75,639,0.26642093521499527,0.015424319822824745,-32520.472931243425,0.08544462792492533,635.6246340362163,0.023817278530413107,0.006103303441509311
Pair A,W_bank,NonContig,0.8,639,0.25052623637482596,0.014616727875487961,-32522.398166721578,0.08550787773784366,635.5745652999967,0.02384881161432769,0.00606392143143396
Pair A,W_bank,NonContig,0.8500000000000001,639,0.2362538082173574,0.01388425677858235,-32524.197311877186,0.08556785106160515,635.5343561968965,0.023870274771420688,0.0060283060517829085
Pair A,W_bank,NonContig,0.9,639,0.22338996534667901,0.013217761338341062,-32525.876075785054,0.08562447976006807,635.5015625151877,0.023884236082738416,0.005996023298329417
Pair A,W_bank,NonContig,0.9500000000000001,639,0.21175262201374048,0.01260932971105511,-32527.441702589193,0.08567781553247082,635.4744443779639,0.023892588855394165,0.005966684559678222
Pair A,W_bank,NonContig,1.0,639,0.20118665943236144,0.01205213809440837,-32528.90204608236,0.085727981828187,635.4517392598306,0.02389673612589476,0.005939946278110171
Pair B,W_bank_count,NonContig,0.0,639,0.6271326436057338,0.03599569371070002,-32569.696959589062,0.08768652866625753,680.3160169851479,0.019292363409006273,0.006187017499750896
Pair B,W_bank_count,NonContig,0.05,639,0.6738504738818178,0.033005986427122595,-32545.397861831254,0.08684515025497082,698.7232471169611,0.019432327974420818,0.006427060122432153
Pair B,W_bank_count,NonContig,0.1,639,0.6825912822672353,0.03133821109340879,-32526.480487264926,0.08613726075103066,699.0751015598053,0.019926124945232493,0.0066030844173420805
Pair B,W_bank_count,NonContig,0.15000000000000002,639,0.6634688052075781,0.030441658386178308,-32513.671741902534,0.08561157798890481,684.8942822794788,0.020646403427851935,0.0067060773518946605
Pair B,W_bank_count,NonContig,0.2,639,0.6271848411497944,0.02957287603106026,-32506.20078770864,0.0852646691281757,668.6852889284235,0.021422770622290966,0.006740512837682805
Pair B,W_bank_count,NonContig,0.25,639,0.5827811277170608,0.028395286959027734,-32502.705570295344,0.08506406327241813,656.572579131922,0.022123903761130652,0.006721986419589828
Pair B,W_bank_count,NonContig,0.30000000000000004,639,0.5365520768184769,0.026936706761689078,-32501.865912768008,0.08496987179172792,648.7994326525771,0.022688850258315886,0.006669720715539698
